"marketName","action","usdcAmount","tokenAmount","tokenName","timestamp","hash"
"Bitcoin Up or Down - March 1, 2:55PM-3:00PM ET","Redeem","0","0","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Bitcoin Up or Down - March 1, 5:15PM-5:20PM ET","Redeem","0.0043","0.0043","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Solana Up or Down - March 1, 4:30PM-4:45PM ET","Redeem","0","0","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Solana Up or Down - March 1, 3:15PM-3:20PM ET","Redeem","0","0","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Bitcoin Up or Down - March 1, 3:15PM-3:20PM ET","Redeem","0","0","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Bitcoin Up or Down - March 1, 4:15PM-4:20PM ET","Redeem","0","0","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Bitcoin Up or Down - March 1, 1:40PM-1:45PM ET","Redeem","0","0","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Solana Up or Down - March 1, 3:40PM-3:45PM ET","Redeem","0","0","","1772412023","0xfb476920dd2a0cbce041e982f5f127e4df0ab5a3d8934c43270828006b92ab3f"
"Solana Up or Down - March 1, 1:45PM-1:50PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Solana Up or Down - March 1, 12:30PM-12:45PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Bitcoin Up or Down - March 1, 6:25PM-6:30PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Bitcoin Up or Down - March 1, 12:45PM-12:50PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Bitcoin Up or Down - March 1, 1:45PM-1:50PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Ethereum Up or Down - March 1, 5:00PM-5:15PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Bitcoin Up or Down - March 1, 3:25PM-3:30PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Bitcoin Up or Down - March 1, 6:10PM-6:15PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Bitcoin Up or Down - March 1, 6:00PM-6:05PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Bitcoin Up or Down - March 1, 2:00PM-2:05PM ET","Redeem","0","0","","1772412021","0x31129be81ceb87d088ae2aabea3f7eca9446686ce681a74ee9a5b9fedb610206"
"Solana Up or Down - March 1, 1:00PM-1:05PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Bitcoin Up or Down - March 1, 1:15PM-1:30PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Ethereum Up or Down - March 1, 6:30PM-6:45PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Bitcoin Up or Down - March 1, 1:35PM-1:40PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Solana Up or Down - March 1, 12:20PM-12:25PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"XRP Up or Down - March 1, 3:15PM-3:30PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Solana Up or Down - March 1, 2:50PM-2:55PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Bitcoin Up or Down - March 1, 3:00PM-3:05PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Bitcoin Up or Down - March 1, 12:00PM-12:15PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Bitcoin Up or Down - March 1, 3:20PM-3:25PM ET","Redeem","0","0","","1772412019","0x5748c66e9dbc224b515ab981d7f032ed02bb56d3e1806bedf888d86a288d94a2"
"Bitcoin Up or Down - March 1, 3:30PM-3:35PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Solana Up or Down - March 1, 3:45PM-3:50PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Solana Up or Down - March 1, 12:35PM-12:40PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"XRP Up or Down - March 1, 3:40PM-3:45PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Bitcoin Up or Down - March 1, 1:30PM-1:45PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Solana Up or Down - March 1, 1:10PM-1:15PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Solana Up or Down - March 1, 3:15PM-3:30PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Solana Up or Down - March 1, 12:25PM-12:30PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Bitcoin Up or Down - March 1, 4:20PM-4:25PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Solana Up or Down - March 1, 3:30PM-3:45PM ET","Redeem","0","0","","1772412017","0x3ce6314d6e721a826d2300306df070aaac3195c553bd43b91e52b8cdb0799653"
"Ethereum Up or Down - March 1, 3:25PM-3:30PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Ethereum Up or Down - March 1, 5:45PM-6:00PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Bitcoin Up or Down - March 1, 1:05PM-1:10PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Bitcoin Up or Down - March 1, 5:45PM-6:00PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Bitcoin Up or Down - March 1, 12:10PM-12:15PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Solana Up or Down - March 1, 1:05PM-1:10PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Ethereum Up or Down - March 1, 5:15PM-5:30PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Solana Up or Down - March 1, 4:15PM-4:30PM ET","Redeem","0","0","","1772412015","0x4a8d408666a0339b5a93e49f9491a434775482365814ce9d46b77a6428463236"
"Bitcoin Up or Down - March 1, 6:30PM-6:45PM ET","Redeem","8.491997","8.491997","","1772412001","0x14b6a10a8071f4e979155a818a47a5861dc22a7a6e63ab97dd177edc47b61ee4"
"Bitcoin Up or Down - March 1, 6:05PM-6:10PM ET","Redeem","6.41","6.41","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Bitcoin Up or Down - March 1, 5:55PM-6:00PM ET","Redeem","6.41","6.41","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Bitcoin Up or Down - March 1, 6:20PM-6:25PM ET","Redeem","6.41","6.41","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Bitcoin Up or Down - March 1, 6:15PM-6:20PM ET","Redeem","12.82","12.82","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Ethereum Up or Down - March 1, 3PM ET","Redeem","13.67","13.67","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Solana Up or Down - March 1, 3PM ET","Redeem","14.07","14.07","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Bitcoin Up or Down - March 1, 6:15PM-6:30PM ET","Redeem","16.015381","16.015381","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Bitcoin Up or Down - March 1, 3PM ET","Redeem","20.72","20.72","","1772408127","0x47e93bd7a38fa3d989502469a4fb76f6454e52fd184cb2622f19edaaf865eef0"
"Bitcoin Up or Down - March 1, 6PM ET","Buy","4.995","5.55","Up","1772407955","0xc076d6937ed87310a02e3d36759df507a020f521281a2164d304a0e6cd2439ce"
"Bitcoin Up or Down - March 1, 6:30PM-6:35PM ET","Buy","4.995","9.1074","Up","1772407953","0x29b3d4b19718eeed5d769a872b465fbc0b5df69289847272d2e43f0b0630332f"
"Bitcoin Up or Down - March 1, 6:30PM-6:45PM ET","Buy","0.724137","1.724135","Down","1772407951","0xfb18b714b831bb44ac9ca42aadbbb4e7980e542658a8b548a95dc665fa9e5c17"
"Bitcoin Up or Down - March 1, 6:30PM-6:45PM ET","Buy","0.724137","1.724135","Down","1772407951","0x956fff42a3f705c0a51bce2a326c074c1abbad67fd23c0d38c890afdd33ae175"
"Bitcoin Up or Down - March 1, 6:30PM-6:45PM ET","Buy","4.991021","8.491997","Up","1772407951","0x085937dfd6e6ce00b727a792f232102875cf9ac4615a6a01050d1e5ae84b7b05"
"Bitcoin Up or Down - March 1, 6:30PM-6:45PM ET","Buy","3.5448","8.44","Down","1772407951","0x14e278650b6f5fd4fc68a694d0b4f333dadd1ce037cb4d19974dc387e90c431a"
"Ethereum Up or Down - March 1, 6:30PM-6:45PM ET","Buy","4.8267","15.392","Down","1772407947","0x0c1122d27d59af1ad15f36d8c94bc1408dd4b9041dd2f89fd56b47fc91a4a8d0"
"Bitcoin Up or Down - March 1, 6:25PM-6:30PM ET","Buy","3.689","11.7639","Up","1772407647","0x93090d8be09d203e7516edcb6895740e7d61076b45af568a6e8dabfa776526dc"
"Bitcoin Up or Down - March 1, 6:15PM-6:30PM ET","Buy","3.610399","17.121898","Up","1772407647","0x495cda8284a9f8d8f238c6de3dc9f6d5309b029556897db5bd24ddc88ccd7665"
"Bitcoin Up or Down - March 1, 6:20PM-6:25PM ET","Buy","4.9998","6.41","Down","1772407481","0x7f687c2f027859ec7f41bd419b8888839b3b62b2a52009a6df14ae80042c1df3"
"Bitcoin Up or Down - March 1, 6:20PM-6:25PM ET","Buy","3.6352","22.6175","Up","1772407345","0x09130ef0553e6d960162a87b7ddc1f6f470d866b028850f2c55d6dc00ba0859e"
"Bitcoin Up or Down - March 1, 6:15PM-6:30PM ET","Buy","4.9248","6.7706","Down","1772407343","0xac4d55f2774ff5283a5272fbd3dbd84c413a73baad221f96501c1549478861d8"
"Bitcoin Up or Down - March 1, 6:15PM-6:20PM ET","Buy","4.9989","8.77","Down","1772407059","0x2fe0ff21f2f39af26f72f489b5ba705857a9e843be63900f73146edc45dd8de8"
"Bitcoin Up or Down - March 1, 6:15PM-6:30PM ET","Buy","3.204782","5.934781","Down","1772407057","0xefd15a42577ffe5f00fa9707073e30a3a0e4390ed7e02a4f5bd0f5c036a3856f"
"Bitcoin Up or Down - March 1, 6:15PM-6:30PM ET","Buy","1.7874","3.31","Down","1772407057","0x0bd46c066d1c094e94dba1006df27906fe7cc5e20f83d1eeb6aee693f6b8a406"
"Bitcoin Up or Down - March 1, 6:15PM-6:20PM ET","Buy","4.9998","12.82","Up","1772407049","0x7f78b6a13a266e3faa5b5691f8c42f69a1780446d8540ea4872e7f4c48d7d9fe"
"Bitcoin Up or Down - March 1, 6:10PM-6:15PM ET","Buy","2.9988","14.181799999999999","Up","1772406745","0xfe857a9a39b9bd50cb0e23c56fe6209077cd6b96bceb8d266397c5028a18252e"
"Bitcoin Up or Down - March 1, 6PM ET","Buy","2.8994","20.71","Down","1772406459","0xd628cf8aae2c699c8dd6295e704bcf75cb082dab827a9bd27b03b9924fdb6f82"
"Bitcoin Up or Down - March 1, 6PM ET","Buy","1.4","10","Down","1772406457","0x21073ac3f5f6eb781ff8a473dbe6a659ad7c7fe6db58518e6d0fb76368c071de"
"Bitcoin Up or Down - March 1, 6PM ET","Buy","0.7","5","Down","1772406457","0xabbc55f2ce2369b61dc72c10a5b19b89dba25e8cef1a21519a673a013183ac66"
"Bitcoin Up or Down - March 1, 6:05PM-6:10PM ET","Buy","4.9998","6.41","Up","1772406443","0xa34e90d25407b7b580289b21b105b93bcf2f71aa8a91e591004d8ac5e23a5a48"
"Bitcoin Up or Down - March 1, 6:05PM-6:10PM ET","Buy","2.028227","9.658223","Down","1772406441","0x857de8d83de86c00870a80b0781f83179f0e8b4a8e9a3e3e64abde42a943d57d"
"Bitcoin Up or Down - March 1, 6:05PM-6:10PM ET","Buy","0.0819","0.39","Down","1772406441","0xa767218ecf0413eeba591cdcee7c8d2aeb8361adece428c7a222d40d80096d42"
"Bitcoin Up or Down - March 1, 6:05PM-6:10PM ET","Buy","0.292405","1.392404","Down","1772406441","0x1df2506485417fd7d2e7c5faff9f409c2bb8e7483d601c997a3bf54d84c20ca2"
"Bitcoin Up or Down - March 1, 6:05PM-6:10PM ET","Buy","2.5935","12.35","Down","1772406441","0x17cf7900dc5748c7a7d7d612609848023a5cc19acd3dfe77355879ee7afbe530"
"Bitcoin Up or Down - March 1, 6:00PM-6:05PM ET","Buy","4.998","14.514999999999999","Down","1772406179","0x6e60fcd5626ca122a34059754048347199f7a65c496050a7054fec722f2f59a1"
"Bitcoin Up or Down - March 1, 5:45PM-6:00PM ET","Buy","4.9994","71.42","Up","1772405937","0xc3bc135e8eea69dcfd91eb3a8630dba734e53ad24ad6798dabefb9c60b852017"
"Bitcoin Up or Down - March 1, 5:55PM-6:00PM ET","Buy","4.9998","6.41","Down","1772405867","0xb5e58db0988c0932ee169eedeeb5c233f6854a8fa932b5c07d25bbb14d0db18b"
"Bitcoin Up or Down - March 1, 5:55PM-6:00PM ET","Buy","0.3542","2.53","Up","1772405837","0xb513b5d6f095561e2f3e484d19c7d1261670775a58aadccc8fbd33efc20798d9"
"Bitcoin Up or Down - March 1, 5:55PM-6:00PM ET","Buy","4.6452","33.18","Up","1772405837","0xa4d30d6015134e45861b5f5f2012697afbeffaf60cf2d5e56bf4748ad493e82d"
"Ethereum Up or Down - March 1, 5:45PM-6:00PM ET","Buy","4.5","49.9162","Up","1772405837","0xf6c00bab212ebb613d92318ca58c30ac7f7353f1beea91f4cad5b233f8fd0447"
"Bitcoin Up or Down - March 1, 5:40PM-5:45PM ET","Redeem","5.7192","5.7192","","1772405755","0x8f625db55a5f838c7a9a62f68161061b0f83bc5cc5a295fc36d98cebea2d0934"
"Bitcoin Up or Down - March 1, 5:10PM-5:15PM ET","Redeem","0","0","","1772405755","0x8f625db55a5f838c7a9a62f68161061b0f83bc5cc5a295fc36d98cebea2d0934"
"Bitcoin Up or Down - March 1, 5:05PM-5:10PM ET","Redeem","0","0","","1772405755","0x8f625db55a5f838c7a9a62f68161061b0f83bc5cc5a295fc36d98cebea2d0934"
"Bitcoin Up or Down - March 1, 5:35PM-5:40PM ET","Redeem","0","0","","1772405755","0x8f625db55a5f838c7a9a62f68161061b0f83bc5cc5a295fc36d98cebea2d0934"
"Bitcoin Up or Down - March 1, 5:20PM-5:25PM ET","Redeem","0","0","","1772405755","0x8f625db55a5f838c7a9a62f68161061b0f83bc5cc5a295fc36d98cebea2d0934"
"Bitcoin Up or Down - March 1, 5:15PM-5:30PM ET","Redeem","0","0","","1772405755","0x8f625db55a5f838c7a9a62f68161061b0f83bc5cc5a295fc36d98cebea2d0934"
"Bitcoin Up or Down - March 1, 5PM ET","Sell","291.6379","300.07","Down","1772405719","0x938e9dcf485ba268a495ae039db3e45da11e513ed3d29cfe8843909eb061ad6d"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","255.069999","283.41111","Down","1772405163","0xd50334ecbeb009d5be40c6634ec1e58dc5bec3805f486041b16f5867a900e1ba"
"Bitcoin Up or Down - March 1, 5:10PM-5:15PM ET","Redeem","0","0","","1772405009","0x783d222c920c921003953fa573104e47cee7189153e6c2930389f50d1bfceb14"
"Bitcoin Up or Down - March 1, 5:05PM-5:10PM ET","Redeem","0","0","","1772405009","0x783d222c920c921003953fa573104e47cee7189153e6c2930389f50d1bfceb14"
"Bitcoin Up or Down - March 1, 5:35PM-5:40PM ET","Redeem","14.5204","14.5204","","1772405009","0x783d222c920c921003953fa573104e47cee7189153e6c2930389f50d1bfceb14"
"Bitcoin Up or Down - March 1, 5:20PM-5:25PM ET","Redeem","0","0","","1772405009","0x783d222c920c921003953fa573104e47cee7189153e6c2930389f50d1bfceb14"
"Bitcoin Up or Down - March 1, 5:15PM-5:30PM ET","Redeem","0","0","","1772405009","0x783d222c920c921003953fa573104e47cee7189153e6c2930389f50d1bfceb14"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","4.263","14.7","Up","1772404931","0xd8cabe0d1345028e425a99a10d64067fe4db1533e0179c15deaa2dc82c0a5963"
"Bitcoin Up or Down - March 1, 5:40PM-5:45PM ET","Buy","4.9364","5.7192","Up","1772404929","0xe8029d42c28c7cc9b3357ea50304875adf78e0bf67b0e9990e4883730e8da51c"
"Bitcoin Up or Down - March 1, 5PM ET","Sell","8.2065","54.71","Up","1772404785","0xa5e0858f11026005b1b15b658fdbf6bb3898625230dc1337e916c442005c3dbf"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","1.8161","13.97","Up","1772404717","0x041e0a503641304945454da9d728aacc4ffecee65791ce8f4264fb7b6bf372ab"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","0.164367","1.264361","Up","1772404711","0x531e5422bd56b3fb630c94da8a94eeb3017fad4d65e22e699fa554691b57b12b"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","0.91","7","Up","1772404711","0xc8855496c582f5df1bdfe46b2deb074626f762a2dd85c671e24886f3c52ae27e"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","0.448275","3.448269","Up","1772404711","0x73ff88175d3b8f6db8efd2a0697e2efeff1f86b86b66d49dc32c4f101aff169b"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","0.164367","1.264361","Up","1772404709","0xcf8ce95ed362951f78e83e58d7fe9c95fc8b574448229984385001e2fe752867"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","1.494252","11.494246","Up","1772404709","0x94fdfc05119bd1602b4b82fb67a2adac8b5b9d120f859ab77f43f671c5655c26"
"Bitcoin Up or Down - March 1, 5:35PM-5:40PM ET","Buy","4.9972","9.61","Down","1772404635","0xee4422ae7e5201bc1f355efb8d64d82b6164e5f2a74701220a351dd71b66bff7"
"Bitcoin Up or Down - March 1, 5:35PM-5:40PM ET","Buy","4.851","14.520399999999999","Up","1772404629","0xd9e3493a5aa4c55417b695598a75cbbfc1b7c9df8e959813e10d8f8457689f57"
"Bitcoin Up or Down - March 1, 5:10PM-5:15PM ET","Redeem","6.1752","6.1752","","1772404461","0x667206ec17ae1a7b0ee7182819127c1e5a1b9e96cc65ebe4699b993d0f2b3e3d"
"Bitcoin Up or Down - March 1, 5:05PM-5:10PM ET","Redeem","10","10","","1772404461","0x667206ec17ae1a7b0ee7182819127c1e5a1b9e96cc65ebe4699b993d0f2b3e3d"
"Bitcoin Up or Down - March 1, 5:20PM-5:25PM ET","Redeem","15.0169","15.0169","","1772404461","0x667206ec17ae1a7b0ee7182819127c1e5a1b9e96cc65ebe4699b993d0f2b3e3d"
"Bitcoin Up or Down - March 1, 5:15PM-5:30PM ET","Redeem","19.49","19.49","","1772404461","0x667206ec17ae1a7b0ee7182819127c1e5a1b9e96cc65ebe4699b993d0f2b3e3d"
"Bitcoin Up or Down - March 1, 5:30PM-5:45PM ET","Buy","4.177268","8.949895999999999","Up","1772404329","0xb8283f3bab713ce754221e291fd09a4bd2439c2f1b242069a11d4d1b6a18d946"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","2.898","9.66","Down","1772404153","0x6988b367a2f2b91c804cdcef3248aae0799730d7f5e69973bfe8be1667cade4a"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","2.1","7","Down","1772404153","0x320ba1021010d6836b30b90dea208d3a69cbb86085534c2ea7dc18c3f5ed1c56"
"Ethereum Up or Down - March 1, 5:15PM-5:30PM ET","Buy","4.4285","249.9811","Up","1772404027","0x8d3399f2f0d3fbc22fb6887383c424ec4f653e078c25971f43f3b9320b249a83"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","4.7775","7.35","Up","1772404025","0x023229cf083be5e8960c3a8fbbc528357ba4af59cdc8132816b93568c0836e3a"
"Bitcoin Up or Down - March 1, 5:15PM-5:30PM ET","Buy","4.4494","71.3591","Up","1772404025","0x094682cba05c03a20326e203593288c24f14cea034adad9ce3323cf9c24dda45"
"Bitcoin Up or Down - March 1, 5:20PM-5:25PM ET","Buy","4.9962","7.57","Down","1772403777","0x813430c0d64191505346f30c146931115d20d5e9a22895425fbaa15a23ae4d6f"
"Bitcoin Up or Down - March 1, 5:15PM-5:30PM ET","Buy","4.802","9.647","Up","1772403725","0x782050c32a4fe7049bb879ddcb2a5868b707db03df57a85d838bcfdf35e51a3a"
"Bitcoin Up or Down - March 1, 5:15PM-5:30PM ET","Buy","4.9764","9.57","Down","1772403725","0xe25b931a688d830ff312a8aa8a213143bec8982b3dcd86eb1958983a0b945f1f"
"Bitcoin Up or Down - March 1, 5:20PM-5:25PM ET","Buy","3.7875","15.0169","Up","1772403723","0x6b76df72df4d416f70c770c2152ee509cbf003b218eb8706f10226b1b0b7adcf"
"Bitcoin Up or Down - March 1, 5:15PM-5:30PM ET","Buy","4.96","9.92","Down","1772403427","0x429d011d76e4480f6175f813318a025778a5243c1e832cf88b660983adf3b828"
"Bitcoin Up or Down - March 1, 5:15PM-5:20PM ET","Buy","4.214","9.6529","Down","1772403423","0x4be51284e4b392aa4b7aa21e659cb2a6c2563f1af1b70433f606ed02e40b4d76"
"Bitcoin Up or Down - March 1, 5:10PM-5:15PM ET","Buy","4.9977","6.17","Up","1772403135","0xe7d92478bdbdab260215637f1fde735af0cd03ecb65e6307dfe1a9bbca3fe127"
"Ethereum Up or Down - March 1, 5:00PM-5:15PM ET","Buy","3.9179","13.3669","Down","1772403119","0x52e1ec863d70255820f6e6ca08fc6e8a215b60446c43667033e5ebaac50e011f"
"Bitcoin Up or Down - March 1, 5:00PM-5:05PM ET","Redeem","7.8097","7.8097","","1772402959","0xfd47c33e2449034580b8240e96953f6af2362e8eb279654da7ba976a6133fb33"
"Bitcoin Up or Down - March 1, 5:05PM-5:10PM ET","Buy","5","10","Down","1772402851","0x7047e3923968f9b4a033537781b46aa1e240e658b1f8a150da0c27d92d9299e0"
"Ethereum Up or Down - March 1, 5PM ET","Buy","4.906","8.92","Up","1772402817","0x710c03b7b7a25ba4236be2953587f3e124f08496c840622831a72e905f8e131f"
"Bitcoin Up or Down - March 1, 5PM ET","Buy","4.9952","8.92","Up","1772402815","0x1c67adba65a7374d678f16137a89c6e21feb502f7daae1e3ff571322f94fd5ac"
"Bitcoin Up or Down - March 1, 5:00PM-5:05PM ET","Buy","4.4408","7.809699999999999","Up","1772402513","0x27bdbaeb11228663c5f94022163ef50664f3ba87fb534cb7240b03a425887fed"
"Bitcoin Up or Down - March 1, 4:30PM-4:35PM ET","Redeem","11.5401","11.5401","","1772401951","0x7467ba570730c1096b73405217090d9f5e553aa874d1de872532d8e12370bc79"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.9999","99.99","Up","1772401463","0x0d2d24c52a5a53e015ca25fe3b1ce1a075094b5267c7ec1800d12a1dde4e2546"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.10101","10.101","Up","1772401463","0xd958c76e88492cb9471f8fc28c284edb0cb98748b696db81a1d5bb092ea740b1"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.05","5","Up","1772401463","0x5fa41d4cf3318161cc24e493dc3d689d07d6ecebd5c4af92ac9827435cef2155"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.05","5","Up","1772401463","0x6a4bbec3d752e29347dd43ec748001041b3c84fc9ed6d1b0847a351470dc836d"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.191","19.1","Up","1772401463","0xf67000a3ad5ceebdd779cc221b625a02a672e172bda31696118c367dc421f024"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.02","2","Up","1772401463","0x9758163b4e092d6bec761eb3594d239c2f2561a4168f4458db1b13d29d235bac"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.390404","39.0404","Up","1772401463","0xd0b84ddf693f591671f8e8d765e14c2d8801a4c3feb3c4c08ad4006b9e7cd5a0"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.0141","1.41","Up","1772401461","0xfdec7b3f0a87425e9607078ca00899388b0dc5e0fd37fd50e4339c957c302abd"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.57","57","Up","1772401461","0x545a728d2849eebfcc483413b96cc76b8b7e180640ec52bf7cc4064decddb1d0"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.10101","10.101","Up","1772401461","0xe036a8c97bc4f7139c45f85e815750468f31d64d8f72fbdf06eef40483449db2"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.17","17","Up","1772401461","0x723c6873c1aa17c7f21c62628475a66b7cfeeda82e8ddfb2cc2b6292fac3b579"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.0731","7.31","Up","1772401461","0x4a6c55a58f98e7c208042054a29478318153b13dd290525750495e60d37ce32f"
