Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-04-25 00:00:00.000000 UTC,7505.0,7705.0,7431.07,7538.67,43874.427726,2020-04-25 23:59:59.999000 UTC,331292050.77197313,521943,21111.140946,159480178.3798996,0
2020-04-26 00:00:00.000000 UTC,7539.03,7700.0,7480.0,7693.1,50522.616209,2020-04-26 23:59:59.999000 UTC,384202783.2747096,554480,24707.494225,187939788.77144253,0
2020-04-27 00:00:00.000000 UTC,7693.1,7792.02,7606.0,7774.62,65441.339576,2020-04-27 23:59:59.999000 UTC,504025811.6512536,637800,31594.106596,243380424.90896007,0
2020-04-28 00:00:00.000000 UTC,7773.51,7780.0,7659.12,7738.98,46302.752638,2020-04-28 23:59:59.999000 UTC,357391780.9307627,499414,21305.50136,164468534.08844885,0
2020-04-29 00:00:00.000000 UTC,7738.58,8952.89,7710.05,8778.57,183546.887514,2020-04-29 23:59:59.999000 UTC,1536390177.0449488,1433128,91462.005617,765292175.0671883,0
2020-04-30 00:00:00.000000 UTC,8778.58,9460.0,8401.0,8620.0,206277.214124,2020-04-30 23:59:59.999000 UTC,1839283907.46252,1661554,99484.476377,887675398.177694,0
2020-05-01 00:00:00.000000 UTC,8620.0,9059.18,8613.56,8826.96,91468.815059,2020-05-01 23:59:59.999000 UTC,805640126.6308703,865960,44763.354481,394216389.9038655,0
2020-05-02 00:00:00.000000 UTC,8825.67,9010.0,8753.0,8972.05,59002.08755,2020-05-02 23:59:59.999000 UTC,523838859.5442492,637884,30400.353449,269917468.34160125,0
2020-05-03 00:00:00.000000 UTC,8972.58,9200.0,8712.0,8894.16,90126.065643,2020-05-03 23:59:59.999000 UTC,808427095.9321591,877460,44321.3704,397824441.8012372,0
2020-05-04 00:00:00.000000 UTC,8894.15,8950.0,8522.0,8871.96,84418.512331,2020-05-04 23:59:59.999000 UTC,738343818.6939254,848802,39118.380222,342180074.58001775,0
2020-05-05 00:00:00.000000 UTC,8871.92,9118.58,8760.0,9021.83,76480.765342,2020-05-05 23:59:59.999000 UTC,683083018.8779808,812543,37454.518379,334700993.4328503,0
2020-05-06 00:00:00.000000 UTC,9021.36,9395.0,8906.21,9142.92,105925.30242,2020-05-06 23:59:59.999000 UTC,972793508.4649074,1007661,51189.790893,470167656.5656032,0
2020-05-07 00:00:00.000000 UTC,9143.4,10067.0,9021.0,9986.4,147154.611378,2020-05-07 23:59:59.999000 UTC,1409783462.006364,1254835,74602.193112,715407978.1961043,0
2020-05-08 00:00:00.000000 UTC,9986.3,10035.96,9705.0,9800.01,100683.7964,2020-05-08 23:59:59.999000 UTC,997005843.7404792,967816,46207.637594,457701324.85886586,0
2020-05-09 00:00:00.000000 UTC,9800.02,9914.25,9520.0,9539.4,81950.679567,2020-05-09 23:59:59.999000 UTC,795001351.6797024,839384,36738.679244,356475632.6589253,0
2020-05-10 00:00:00.000000 UTC,9539.1,9574.83,8117.0,8722.77,183865.182028,2020-05-10 23:59:59.999000 UTC,1594996476.9756367,1565771,84376.580774,731417660.351995,0
2020-05-11 00:00:00.000000 UTC,8722.77,9168.0,8200.0,8561.52,168807.251832,2020-05-11 23:59:59.999000 UTC,1468392820.7608037,1367382,81474.595067,708958944.1586587,0
2020-05-12 00:00:00.000000 UTC,8562.04,8978.26,8528.78,8810.79,86522.780066,2020-05-12 23:59:59.999000 UTC,760195457.0509585,784859,40570.317401,356508014.1884676,0
2020-05-13 00:00:00.000000 UTC,8810.99,9398.0,8792.99,9309.37,92466.274018,2020-05-13 23:59:59.999000 UTC,839725719.9602077,869216,43648.354655,396713970.0443314,0
2020-05-14 00:00:00.000000 UTC,9309.35,9939.0,9256.76,9791.98,129565.37747,2020-05-14 23:59:59.999000 UTC,1247456797.813666,1199530,63438.510993,611313934.3913236,0
2020-05-15 00:00:00.000000 UTC,9791.97,9845.62,9150.0,9316.42,115890.761516,2020-05-15 23:59:59.999000 UTC,1099721375.8919055,1055630,55397.123434,525813199.3366492,0
2020-05-16 00:00:00.000000 UTC,9315.96,9588.0,9220.0,9381.27,59587.627862,2020-05-16 23:59:59.999000 UTC,560547005.0259086,692028,28861.3682,271542836.2138013,0
2020-05-17 00:00:00.000000 UTC,9380.81,9888.0,9322.1,9680.04,68647.764323,2020-05-17 23:59:59.999000 UTC,663088800.815278,722718,34734.034993,335478915.9764369,0
2020-05-18 00:00:00.000000 UTC,9681.11,9950.0,9464.23,9733.93,82006.603583,2020-05-18 23:59:59.999000 UTC,797622297.3261682,794292,40242.842986,391957586.2005776,0
2020-05-19 00:00:00.000000 UTC,9733.93,9897.21,9474.0,9775.53,78539.760454,2020-05-19 23:59:59.999000 UTC,760713946.0085461,773581,37821.719308,366745428.2081609,0
2020-05-20 00:00:00.000000 UTC,9775.13,9842.0,9326.0,9511.43,74923.73809,2020-05-20 23:59:59.999000 UTC,721190802.7634026,731189,33481.796678,322416331.9624527,0
2020-05-21 00:00:00.000000 UTC,9511.43,9578.47,8815.0,9068.65,108928.780969,2020-05-21 23:59:59.999000 UTC,1002046265.9412596,951971,49914.081138,459089374.1688796,0
2020-05-22 00:00:00.000000 UTC,9067.51,9271.0,8933.52,9170.0,58943.131024,2020-05-22 23:59:59.999000 UTC,537847834.4967086,693694,28987.315896,264538897.2590252,0
2020-05-23 00:00:00.000000 UTC,9170.0,9307.85,9070.0,9179.15,43526.296966,2020-05-23 23:59:59.999000 UTC,400407195.6289224,512460,21377.616332,196682791.17593563,0
2020-05-24 00:00:00.000000 UTC,9179.01,9298.0,8700.0,8720.34,70379.86645,2020-05-24 23:59:59.999000 UTC,636787240.3733248,774088,32046.411444,290362268.4721472,0
2020-05-25 00:00:00.000000 UTC,8718.14,8979.66,8642.72,8900.35,62833.910949,2020-05-25 23:59:59.999000 UTC,553545285.9140139,733557,30771.888744,271166770.9449384,0
2020-05-26 00:00:00.000000 UTC,8900.35,9017.67,8700.0,8841.18,58299.770138,2020-05-26 23:59:59.999000 UTC,516455128.890688,678304,28242.170083,250278944.1649748,0
2020-05-27 00:00:00.000000 UTC,8841.0,9225.0,8811.73,9204.07,68910.355514,2020-05-27 23:59:59.999000 UTC,624660855.7800369,662850,33532.620265,304057334.99150485,0
2020-05-28 00:00:00.000000 UTC,9204.07,9625.47,9110.0,9575.89,74110.787662,2020-05-28 23:59:59.999000 UTC,693930106.1813825,738725,37974.899609,355720464.8630843,0
2020-05-29 00:00:00.000000 UTC,9575.87,9605.26,9330.0,9427.07,57374.362961,2020-05-29 23:59:59.999000 UTC,542758086.6064701,593705,26819.212894,253696538.73175293,0
2020-05-30 00:00:00.000000 UTC,9426.6,9740.0,9331.23,9697.72,55665.27254,2020-05-30 23:59:59.999000 UTC,530598690.0714505,651290,29252.679904,279016030.1311799,0
2020-05-31 00:00:00.000000 UTC,9697.72,9700.0,9381.41,9448.27,48333.786403,2020-05-31 23:59:59.999000 UTC,461272298.85252047,651473,22778.001169,217450165.01806328,0
2020-06-01 00:00:00.000000 UTC,9448.27,10380.0,9421.67,10200.77,76649.12696,2020-06-01 23:59:59.999000 UTC,749707596.6593573,826964,41530.412317,406777189.2831498,0
2020-06-02 00:00:00.000000 UTC,10202.71,10228.99,9266.0,9518.04,108970.773151,2020-06-02 23:59:59.999000 UTC,1070060237.1302092,1004312,49354.907969,485973112.1935189,0
2020-06-03 00:00:00.000000 UTC,9518.02,9690.0,9365.21,9666.24,46252.644939,2020-06-03 23:59:59.999000 UTC,441928818.0430156,562784,22656.30815,216537558.0168512,0
2020-06-04 00:00:00.000000 UTC,9666.32,9881.63,9450.0,9789.06,57456.100969,2020-06-04 23:59:59.999000 UTC,557234945.6467389,665881,28778.237371,279263924.70782906,0
2020-06-05 00:00:00.000000 UTC,9788.14,9854.75,9581.0,9621.16,47788.05005,2020-06-05 23:59:59.999000 UTC,465200788.2036338,566062,22329.107119,217444468.95052847,0
2020-06-06 00:00:00.000000 UTC,9621.17,9735.0,9531.05,9666.3,32752.950893,2020-06-06 23:59:59.999000 UTC,315604867.236149,435796,15832.693765,152610794.94554913,0
2020-06-07 00:00:00.000000 UTC,9666.85,9802.0,9372.46,9746.99,57952.848385,2020-06-07 23:59:59.999000 UTC,556919603.7915448,637766,28426.595129,273242856.19134754,0
2020-06-08 00:00:00.000000 UTC,9746.99,9800.0,9633.0,9782.01,40664.664125,2020-06-08 23:59:59.999000 UTC,395459395.8213373,485139,19744.039124,192037951.04548967,0
2020-06-09 00:00:00.000000 UTC,9782.0,9877.0,9570.0,9772.43,46024.001289,2020-06-09 23:59:59.999000 UTC,447208895.8386984,551863,21901.19095,212965408.67782807,0
2020-06-10 00:00:00.000000 UTC,9772.44,9992.72,9704.18,9885.0,47130.762982,2020-06-10 23:59:59.999000 UTC,462384305.3511994,560909,23128.161032,226982635.61915445,0
2020-06-11 00:00:00.000000 UTC,9885.22,9964.0,9113.0,9280.4,94418.98473,2020-06-11 23:59:59.999000 UTC,902075648.5453848,966502,40972.064749,391689549.6579658,0
2020-06-12 00:00:00.000000 UTC,9278.88,9557.12,9232.51,9465.13,50119.066932,2020-06-12 23:59:59.999000 UTC,472007894.37567526,553203,24344.81637,229325970.87113217,0
2020-06-13 00:00:00.000000 UTC,9464.96,9494.73,9351.0,9473.34,27759.784851,2020-06-13 23:59:59.999000 UTC,261673162.2584724,392763,13531.007214,127577168.31734,0
2020-06-14 00:00:00.000000 UTC,9473.34,9480.99,9245.0,9342.1,30055.506608,2020-06-14 23:59:59.999000 UTC,282131272.3800662,415568,14465.416151,135811554.06421557,0
2020-06-15 00:00:00.000000 UTC,9342.1,9495.0,8910.45,9426.02,86107.924707,2020-06-15 23:59:59.999000 UTC,793518842.5509843,839521,41630.747529,384031123.1817288,0
2020-06-16 00:00:00.000000 UTC,9426.05,9589.0,9373.09,9525.59,52052.446927,2020-06-16 23:59:59.999000 UTC,494458269.13979113,543481,25692.839625,244097412.8828076,0
2020-06-17 00:00:00.000000 UTC,9526.97,9565.0,9236.61,9465.14,48046.411152,2020-06-17 23:59:59.999000 UTC,453209812.2257807,536158,22842.831276,215532725.63392767,0
2020-06-18 00:00:00.000000 UTC,9465.13,9489.0,9280.0,9386.32,37381.953765,2020-06-18 23:59:59.999000 UTC,351649555.0725387,475074,17940.405253,168801558.37933227,0
2020-06-19 00:00:00.000000 UTC,9386.32,9438.3,9215.79,9310.23,45330.983673,2020-06-19 23:59:59.999000 UTC,423086965.1927383,503484,22055.969046,205898368.3401492,0
2020-06-20 00:00:00.000000 UTC,9310.23,9395.0,9170.95,9358.95,30329.065384,2020-06-20 23:59:59.999000 UTC,282120360.5567526,382778,15125.081769,140741525.62068328,0
2020-06-21 00:00:00.000000 UTC,9358.95,9422.0,9281.54,9294.69,24316.926234,2020-06-21 23:59:59.999000 UTC,227467940.6102112,321015,11779.797182,110215504.55537862,0
2020-06-22 00:00:00.000000 UTC,9294.69,9780.0,9277.09,9685.69,57895.468343,2020-06-22 23:59:59.999000 UTC,550995799.0694705,588704,30738.200375,292712778.14347607,0
2020-06-23 00:00:00.000000 UTC,9685.69,9720.0,9577.03,9624.89,41031.02938,2020-06-23 23:59:59.999000 UTC,395487616.460878,474319,19112.606216,184247416.84941235,0
2020-06-24 00:00:00.000000 UTC,9624.33,9670.0,9208.0,9296.49,61571.561464,2020-06-24 23:59:59.999000 UTC,579426702.7966821,572362,26903.544061,253131387.5999213,0
2020-06-25 00:00:00.000000 UTC,9298.33,9340.0,9009.69,9249.49,55831.619156,2020-06-25 23:59:59.999000 UTC,514396747.4047828,536205,26546.395563,244659133.8850236,0
2020-06-26 00:00:00.000000 UTC,9249.49,9298.0,9045.45,9162.21,50292.298277,2020-06-26 23:59:59.999000 UTC,461347064.8295031,510947,23307.903475,213866832.83863124,0
2020-06-27 00:00:00.000000 UTC,9162.21,9196.24,8833.0,9012.0,46290.930113,2020-06-27 23:59:59.999000 UTC,419606802.2372013,499415,21056.87686,191013780.26087573,0
2020-06-28 00:00:00.000000 UTC,9012.0,9191.0,8948.06,9116.35,30688.176421,2020-06-28 23:59:59.999000 UTC,278721674.9221112,374404,14982.804528,136093615.8190654,0
2020-06-29 00:00:00.000000 UTC,9116.16,9238.0,9024.67,9192.56,42120.293261,2020-06-29 23:59:59.999000 UTC,384206326.4706804,434299,20449.097796,186542867.41056207,0
2020-06-30 00:00:00.000000 UTC,9192.93,9205.0,9064.89,9138.55,31463.162801,2020-06-30 23:59:59.999000 UTC,287781334.51701576,328083,15267.747467,139674651.10276634,0
2020-07-01 00:00:00.000000 UTC,9138.08,9292.0,9080.1,9232.0,38488.528699,2020-07-01 23:59:59.999000 UTC,354087627.1696612,374832,19068.831705,175429466.2892198,0
2020-07-02 00:00:00.000000 UTC,9231.99,9261.96,8940.0,9086.54,45725.168076,2020-07-02 23:59:59.999000 UTC,417724468.8873568,470292,21637.630489,197709875.24815685,0
2020-07-03 00:00:00.000000 UTC,9086.54,9125.0,9037.47,9058.26,28943.420177,2020-07-03 23:59:59.999000 UTC,263123750.4671724,343189,13719.524517,124722413.0676146,0
2020-07-04 00:00:00.000000 UTC,9057.79,9190.0,9040.04,9135.46,26441.968484,2020-07-04 23:59:59.999000 UTC,240576054.91572312,335225,13588.8196,123666216.06517516,0
2020-07-05 00:00:00.000000 UTC,9135.0,9145.24,8893.03,9069.41,34073.653627,2020-07-05 23:59:59.999000 UTC,308410443.6592152,384500,16276.23427,147339875.53843993,0
2020-07-06 00:00:00.000000 UTC,9069.41,9375.0,9055.92,9344.2,54463.132277,2020-07-06 23:59:59.999000 UTC,502548376.20946366,533540,28132.942222,259636973.335946,0
2020-07-07 00:00:00.000000 UTC,9342.47,9379.42,9203.0,9257.39,34587.336678,2020-07-07 23:59:59.999000 UTC,320576525.3553498,433481,16284.849002,150931441.59977534,0
2020-07-08 00:00:00.000000 UTC,9257.4,9470.0,9231.0,9436.06,56140.517781,2020-07-08 23:59:59.999000 UTC,525344876.6999235,652605,28067.680642,262723969.14964065,0
2020-07-09 00:00:00.000000 UTC,9436.06,9440.79,9160.0,9232.43,48044.450645,2020-07-09 23:59:59.999000 UTC,447640493.54432976,575491,22644.915501,210991009.74510145,0
2020-07-10 00:00:00.000000 UTC,9232.42,9317.48,9125.0,9288.34,38295.494006,2020-07-10 23:59:59.999000 UTC,352238898.7694825,525484,18360.613168,168904319.25502697,0
2020-07-11 00:00:00.000000 UTC,9288.34,9299.28,9178.25,9234.03,22561.366,2020-07-11 23:59:59.999000 UTC,208410250.50959367,413452,10815.473293,99921646.88340026,0
2020-07-12 00:00:00.000000 UTC,9234.02,9345.0,9157.5,9302.75,30872.702286,2020-07-12 23:59:59.999000 UTC,285591381.4915314,484875,14980.187704,138584259.00133508,0
2020-07-13 00:00:00.000000 UTC,9303.31,9343.82,9200.89,9242.62,42740.069115,2020-07-13 23:59:59.999000 UTC,396614086.7962699,642552,19689.443337,182734051.9507144,0
2020-07-14 00:00:00.000000 UTC,9242.61,9279.54,9113.0,9255.85,45772.552509,2020-07-14 23:59:59.999000 UTC,421789086.45494735,613139,21666.536951,199673293.75001955,0
2020-07-15 00:00:00.000000 UTC,9255.85,9276.49,9160.57,9197.6,39053.579665,2020-07-15 23:59:59.999000 UTC,360201683.4948052,554780,17977.679747,165822998.03166476,0
2020-07-16 00:00:00.000000 UTC,9197.6,9226.15,9047.25,9133.72,43375.571191,2020-07-16 23:59:59.999000 UTC,395883667.0248003,681807,20410.130009,186271268.49276468,0
2020-07-17 00:00:00.000000 UTC,9133.72,9186.83,9089.81,9154.32,28054.358741,2020-07-17 23:59:59.999000 UTC,256360345.57676795,470991,13397.537805,122434361.70789556,0
2020-07-18 00:00:00.000000 UTC,9154.31,9219.3,9121.1,9170.28,22554.541457,2020-07-18 23:59:59.999000 UTC,206628105.3627889,430377,11502.704829,105387979.46391492,0
2020-07-19 00:00:00.000000 UTC,9170.3,9232.27,9101.35,9208.99,26052.019417,2020-07-19 23:59:59.999000 UTC,238521988.0313255,440449,12873.373493,117870221.4249293,0
2020-07-20 00:00:00.000000 UTC,9208.99,9221.52,9131.0,9160.78,35458.764082,2020-07-20 23:59:59.999000 UTC,325297289.27265835,557096,16527.692886,151623269.70394644,0
2020-07-21 00:00:00.000000 UTC,9160.78,9437.73,9152.8,9390.0,60413.582486,2020-07-21 23:59:59.999000 UTC,563360524.7994282,782959,29470.512051,274802209.580128,0
2020-07-22 00:00:00.000000 UTC,9390.0,9544.0,9261.0,9518.16,48815.004107,2020-07-22 23:59:59.999000 UTC,457776105.6155714,663029,23362.19379,219166005.90788168,0
2020-07-23 00:00:00.000000 UTC,9518.16,9664.0,9440.33,9603.27,51856.2335,2020-07-23 23:59:59.999000 UTC,494282948.7336824,735371,24461.265468,233235064.19448087,0
2020-07-24 00:00:00.000000 UTC,9603.27,9637.0,9463.44,9537.8,43931.136205,2020-07-24 23:59:59.999000 UTC,419240263.5218282,677725,20416.299973,194861143.5855291,0
2020-07-25 00:00:00.000000 UTC,9538.1,9732.9,9513.0,9700.42,40679.545416,2020-07-25 23:59:59.999000 UTC,391431695.7168218,675222,19626.608893,188907762.7521464,0
2020-07-26 00:00:00.000000 UTC,9700.42,10111.0,9650.0,9931.54,65279.269319,2020-07-26 23:59:59.999000 UTC,644607634.4817771,945611,33748.331807,333445554.97564465,0
2020-07-27 00:00:00.000000 UTC,9931.54,11394.86,9917.21,11029.96,150188.933144,2020-07-27 23:59:59.999000 UTC,1580355372.0991795,1901088,76650.610051,806266386.3887894,0
2020-07-28 00:00:00.000000 UTC,11029.96,11242.23,10565.0,10906.27,97267.734187,2020-07-28 23:59:59.999000 UTC,1065375500.1891888,1475636,46575.430534,510271018.989564,0
2020-07-29 00:00:00.000000 UTC,10906.27,11342.82,10812.0,11100.53,76838.094233,2020-07-29 23:59:59.999000 UTC,853242253.6158236,1127302,36218.477065,402507227.0888237,0
2020-07-30 00:00:00.000000 UTC,11100.52,11170.0,10831.0,11099.61,60794.826456,2020-07-30 23:59:59.999000 UTC,669779541.8872833,879960,28272.698765,311567992.0035252,0
2020-07-31 00:00:00.000000 UTC,11099.79,11444.0,10960.0,11335.46,70063.660974,2020-07-31 23:59:59.999000 UTC,786344325.8552314,971584,34068.143365,382632611.4413553,0
2020-08-01 00:00:00.000000 UTC,11335.46,11861.0,11220.0,11801.17,85087.485126,2020-08-01 23:59:59.999000 UTC,987817017.3186324,1174252,40523.733524,470714480.01113474,0
2020-08-02 00:00:00.000000 UTC,11801.17,12123.46,10518.5,11071.35,97553.077604,2020-08-02 23:59:59.999000 UTC,1105757335.5281618,1459900,45974.786415,521934340.8317662,0
2020-08-03 00:00:00.000000 UTC,11071.36,11473.0,10936.0,11219.81,56931.841475,2020-08-03 23:59:59.999000 UTC,641127593.2614517,919185,27133.035136,305554713.93730706,0
2020-08-04 00:00:00.000000 UTC,11219.68,11414.98,11000.0,11191.97,58629.113709,2020-08-04 23:59:59.999000 UTC,658084242.6797222,863692,27861.615661,312734273.7930188,0
2020-08-05 00:00:00.000000 UTC,11191.99,11780.93,11093.0,11744.91,74970.256852,2020-08-05 23:59:59.999000 UTC,861433645.4244397,964637,36130.384551,415113460.07729,0
2020-08-06 00:00:00.000000 UTC,11744.91,11900.0,11562.5,11762.46,63529.08502,2020-08-06 23:59:59.999000 UTC,746479211.7155949,919918,30044.203297,353083043.8420358,0
2020-08-07 00:00:00.000000 UTC,11762.47,11909.94,11322.0,11594.23,65755.926022,2020-08-07 23:59:59.999000 UTC,767005529.2821208,940045,29993.01871,349862123.7491068,0
2020-08-08 00:00:00.000000 UTC,11594.36,11808.27,11512.0,11761.41,41858.16104,2020-08-08 23:59:59.999000 UTC,489087264.3602809,779318,20448.352618,238996465.9277036,0
2020-08-09 00:00:00.000000 UTC,11761.02,11797.11,11521.97,11681.68,41493.067342,2020-08-09 23:59:59.999000 UTC,483708602.8963804,853386,19031.223314,221877538.8072692,0
2020-08-10 00:00:00.000000 UTC,11681.69,12067.35,11450.0,11892.92,84952.337887,2020-08-10 23:59:59.999000 UTC,1009169063.3832128,1340835,42058.722455,499909664.3216917,0
2020-08-11 00:00:00.000000 UTC,11892.9,11935.0,11125.0,11392.08,90748.284634,2020-08-11 23:59:59.999000 UTC,1049615697.1379416,1343979,41221.961009,476990926.57705575,0
2020-08-12 00:00:00.000000 UTC,11392.09,11617.52,11150.0,11564.33,64909.613644,2020-08-12 23:59:59.999000 UTC,743303608.0999826,1104096,30943.672114,354308405.99191445,0
2020-08-13 00:00:00.000000 UTC,11564.34,11792.96,11270.36,11780.0,70132.491502,2020-08-13 23:59:59.999000 UTC,809611114.2132485,1243382,34841.790602,402381474.75042975,0
2020-08-14 00:00:00.000000 UTC,11779.77,11850.0,11634.03,11760.54,59818.852697,2020-08-14 23:59:59.999000 UTC,702273220.6964157,1011746,28464.669553,334192256.65110326,0
2020-08-15 00:00:00.000000 UTC,11760.55,11980.0,11680.0,11852.4,56237.90505,2020-08-15 23:59:59.999000 UTC,667446824.0641296,1018956,27303.966321,324138943.4177591,0
2020-08-16 00:00:00.000000 UTC,11852.4,11931.72,11686.0,11911.0,41368.236906,2020-08-16 23:59:59.999000 UTC,489731524.6369436,790240,19342.045312,229032803.39445427,0
2020-08-17 00:00:00.000000 UTC,11910.99,12468.0,11769.78,12281.13,84734.21154,2020-08-17 23:59:59.999000 UTC,1026883452.894772,1210228,42291.086199,512410754.0903758,0
2020-08-18 00:00:00.000000 UTC,12281.15,12387.77,11817.93,11945.01,75923.835527,2020-08-18 23:59:59.999000 UTC,920402307.1768104,1189390,35954.349975,436020475.31834656,0
2020-08-19 00:00:00.000000 UTC,11945.1,12020.08,11561.0,11754.59,73940.169606,2020-08-19 23:59:59.999000 UTC,870612801.5295693,1258060,34861.135969,410547222.2597808,0
2020-08-20 00:00:00.000000 UTC,11754.38,11888.0,11668.0,11853.55,46085.254351,2020-08-20 23:59:59.999000 UTC,543576025.0485107,798027,21992.907541,259381062.4646288,0
2020-08-21 00:00:00.000000 UTC,11853.54,11878.0,11485.81,11531.34,64448.306142,2020-08-21 23:59:59.999000 UTC,755451999.6540914,1189668,30531.732866,357993659.7185244,0
2020-08-22 00:00:00.000000 UTC,11531.23,11686.0,11376.81,11662.96,43678.701646,2020-08-22 23:59:59.999000 UTC,504305451.410864,809328,21605.070922,249466430.9099906,0
2020-08-23 00:00:00.000000 UTC,11663.51,11718.07,11514.13,11648.13,37900.00469,2020-08-23 23:59:59.999000 UTC,440406018.65187865,627352,18514.627525,215154211.01204568,0
2020-08-24 00:00:00.000000 UTC,11648.12,11824.9,11585.09,11748.2,46212.391867,2020-08-24 23:59:59.999000 UTC,542298951.538298,656584,22780.419488,267322530.4323263,0
2020-08-25 00:00:00.000000 UTC,11748.19,11767.85,11117.64,11318.42,69590.923272,2020-08-25 23:59:59.999000 UTC,797034671.6452801,996668,33126.45198,379562265.5590256,0
2020-08-26 00:00:00.000000 UTC,11318.42,11539.32,11244.0,11461.43,53998.231231,2020-08-26 23:59:59.999000 UTC,615452789.9673375,862654,25622.53674,291999409.36174107,0
2020-08-27 00:00:00.000000 UTC,11461.42,11592.2,11125.0,11330.38,63246.036383,2020-08-27 23:59:59.999000 UTC,717474981.6640126,959270,30793.180668,349359723.857759,0
2020-08-28 00:00:00.000000 UTC,11330.38,11542.65,11276.89,11526.91,45953.908365,2020-08-28 23:59:59.999000 UTC,525606229.654251,719985,21714.202859,248344753.1280814,0
2020-08-29 00:00:00.000000 UTC,11526.9,11580.02,11417.04,11465.84,32973.7992,2020-08-29 23:59:59.999000 UTC,379228275.2707224,611834,15709.309985,180675288.37511048,0
2020-08-30 00:00:00.000000 UTC,11465.84,11719.0,11458.0,11711.16,43177.879054,2020-08-30 23:59:59.999000 UTC,501375342.93503886,756541,22258.115902,258461346.4554627,0
2020-08-31 00:00:00.000000 UTC,11711.17,11800.77,11570.0,11649.51,55353.617744,2020-08-31 23:59:59.999000 UTC,646723855.5714536,822062,26579.940284,310534861.6163953,0
2020-09-01 00:00:00.000000 UTC,11649.51,12050.85,11515.0,11921.97,78148.193668,2020-09-01 23:59:59.999000 UTC,928047313.4889666,1321492,37476.019382,444996773.6683221,0
2020-09-02 00:00:00.000000 UTC,11921.97,11954.57,11160.1,11388.54,87221.845602,2020-09-02 23:59:59.999000 UTC,1005391012.1338753,1373524,39972.309887,460939443.22481513,0
2020-09-03 00:00:00.000000 UTC,11388.54,11462.6,9960.8,10140.85,121950.106015,2020-09-03 23:59:59.999000 UTC,1325106403.3158674,1611610,54266.83286,590230451.1123078,0
2020-09-04 00:00:00.000000 UTC,10138.29,10627.05,9875.5,10446.25,92733.599113,2020-09-04 23:59:59.999000 UTC,959925718.3512752,1434860,42707.834666,442163704.1972196,0
2020-09-05 00:00:00.000000 UTC,10446.25,10565.68,9825.0,10166.69,90001.605568,2020-09-05 23:59:59.999000 UTC,917578408.8761182,1476782,43478.132323,443342852.1870749,0
2020-09-06 00:00:00.000000 UTC,10166.69,10347.14,9994.86,10256.2,56368.788815,2020-09-06 23:59:59.999000 UTC,574903000.2351745,1053192,28033.438827,285904912.75096273,0
2020-09-07 00:00:00.000000 UTC,10255.89,10410.75,9875.0,10373.44,62620.230676,2020-09-07 23:59:59.999000 UTC,634278537.8151095,927363,30576.700673,309796338.5452512,0
2020-09-08 00:00:00.000000 UTC,10373.45,10438.0,9850.0,10126.65,73491.878418,2020-09-08 23:59:59.999000 UTC,742947901.9712393,1048125,34410.81447,348048428.8837256,0
2020-09-09 00:00:00.000000 UTC,10126.66,10343.0,9981.01,10219.2,49347.113776,2020-09-09 23:59:59.999000 UTC,503082625.2147909,755560,23815.412427,242759702.91500348,0
2020-09-10 00:00:00.000000 UTC,10219.29,10483.35,10070.83,10336.87,58253.75375,2020-09-10 23:59:59.999000 UTC,602390078.4922807,851877,27690.112498,286362452.83931565,0
2020-09-11 00:00:00.000000 UTC,10336.86,10397.6,10200.0,10387.89,43830.254467,2020-09-11 23:59:59.999000 UTC,451241002.66033614,637869,21231.610727,218592078.0289088,0
2020-09-12 00:00:00.000000 UTC,10387.89,10477.97,10269.25,10440.92,35379.153096,2020-09-12 23:59:59.999000 UTC,366912671.4437269,577724,17560.768885,182148657.45690608,0
2020-09-13 00:00:00.000000 UTC,10440.67,10580.11,10200.0,10332.83,43837.609865,2020-09-13 23:59:59.999000 UTC,455338605.3291489,692439,20785.517328,215965189.3161275,0
2020-09-14 00:00:00.000000 UTC,10332.84,10750.0,10212.34,10671.77,67059.291361,2020-09-14 23:59:59.999000 UTC,706175591.3866128,828957,31880.363157,335719021.0389044,0
2020-09-15 00:00:00.000000 UTC,10671.77,10930.04,10606.48,10785.31,61822.452786,2020-09-15 23:59:59.999000 UTC,666457161.1491377,893852,29744.087277,320640236.4058763,0
2020-09-16 00:00:00.000000 UTC,10785.23,11093.0,10661.22,10954.01,64991.51244,2020-09-16 23:59:59.999000 UTC,708644989.4830699,884153,31740.511691,346117690.57309234,0
2020-09-17 00:00:00.000000 UTC,10954.01,11045.46,10745.83,10939.99,55601.614529,2020-09-17 23:59:59.999000 UTC,605010288.7799246,829137,27029.927035,294147097.61187047,0
2020-09-18 00:00:00.000000 UTC,10940.0,11038.03,10812.84,10933.39,47266.728275,2020-09-18 23:59:59.999000 UTC,516147935.6692284,717371,23044.919886,251654627.23674527,0
2020-09-19 00:00:00.000000 UTC,10933.4,11179.79,10887.37,11080.65,38440.036858,2020-09-19 23:59:59.999000 UTC,423651901.1577304,620127,19923.059267,219623766.3129781,0
2020-09-20 00:00:00.000000 UTC,11080.64,11080.64,10723.0,10920.28,39157.922565,2020-09-20 23:59:59.999000 UTC,426815210.7555122,646329,19437.694363,211845335.515648,0
